MFGORDTYP,MFGORD,Material,MFGPLANT,Production Date,MFGORDACTLSTARTDT,Hold Date,MFGYEAR,PlantName,WorkCenterText,Disposition,MaterialName,MaterialType,MaterialTypeName,MaterialGroupName,Inv_C,PMIC,SKUCRTDT,CS,PAK,Bottle_Code,Item Description ,Unit_Sz_Desc,Label_Flavor_C,Prod_Color_C,Plan_Brand_C,Plan_Brand_Desc,PKGFMT,PKGFMT_D,PAKATTR,PAKATTR_D,CLOS_RPA_ID,Item Type,Line_of_Business_Desc,Cases Reworked,casesProduced,Cost,BatchNumber,DEFECT_CODE,DEFECT_TEXT,KURZTEXT,Origin Plant,SRC,SRCORDTYP,SRCORDERNO,SRCMATERIAL,SRCBATCH,SRCPLANT,WORKCENTER,SRCRCPTQTY,VENDOR,VENDORNAME,BATCH_CRTDT,BATCH_EXPIREDT,BATCH_SHIPBYDT,ORD_LONG_TEXT,RUNTIMESTAMP,Year,Cateogry,SubCat,GroupedCat,Site,WO Sum,Month,Quarter,Rework Lag,L1 Root Cause,L2 Root Cause,Rework Cost,Release Rate
ZP03,3099232,210069857,1128,1/15/2024,2/12/2024,2/8/2024,2024,Gallo CDC IL BWC-IL-15002,Rework Non Value Add 01,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,"1,173","10,812","31,611.06",20231120CE,SLBL,SPRT,P-LABEL,1128,WO,ZP01,3096333,210069857,20231120CE,1178,CCCE,7893,,,11/20/2023,11/14/2024,11/14/2024,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CDC IL,0.333333333,2,1,80,Material,UPC Issue,,
ZP03,3099232,210069857,1128,1/15/2024,2/12/2024,2/8/2024,2024,Gallo CDC IL BWC-IL-15002,Rework Non Value Add 01,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,"1,173","3,264","9,542.96",20231121CE,SLBL,SPRT,P-LABEL,1178,WO,ZP01,3096333,210069857,20231121CE,1178,CCCE,7893,,,11/21/2023,1/14/2025,1/14/2025,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CDC IL,0.333333333,2,1,79,Material,UPC Issue,,
ZP03,3099232,210069857,1128,1/15/2024,2/12/2024,2/8/2024,2024,Gallo CDC IL BWC-IL-15002,Rework Non Value Add 01,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,"1,173","3,264","9,542.96",20231121CE,SLBL,SPRT,P-LABEL,1128,WO,ZP01,3096333,210069857,20231121CE,1178,CCCE,7893,,,11/21/2023,1/14/2025,1/14/2025,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CDC IL,0.333333333,2,1,79,Material,UPC Issue,,
ZP03,3099233,210069857,1178,1/15/2024,2/9/2024,2/9/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,770,204,596.43,20231120CE,SLBL,SPRT,P-LABEL,1128,WO,ZP01,3096333,210069857,20231120CE,1178,CCCE,7893,,,11/20/2023,11/14/2024,11/14/2024,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CCO,0.333333333,2,1,81,Material,UPC Issue,,
ZP03,3099233,210069857,1178,1/15/2024,2/9/2024,2/9/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,770,"9,036","26,418.56",20231121CE,SLBL,SPRT,P-LABEL,1178,WO,ZP01,3096333,210069857,20231121CE,1178,CCCE,7893,,,11/21/2023,1/14/2025,1/14/2025,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CCO,0.333333333,2,1,80,Material,UPC Issue,,
ZP03,3099233,210069857,1178,1/15/2024,2/9/2024,2/9/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV PINFLVD 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003777OS,44861,12,,2075,VERALIA 750ML GIN/VODKA 30X60,750ML,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,770,"9,036","26,418.56",20231121CE,SLBL,SPRT,P-LABEL,1128,WO,ZP01,3096333,210069857,20231121CE,1178,CCCE,7893,,,11/21/2023,1/14/2025,1/14/2025,"the UPC barcode on the back label is incorrect ... This issue is on production
dates of 112023 & 112123.
using tape to re-seal the cases",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CCO,0.333333333,2,1,80,Material,UPC Issue,,
ZP03,3099239,210068733,1151,1/16/2024,2/1/2024,2/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,COLWNY CLV CABSV 750ML 12EA V20 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003488OS,44830,12,,5160,750ML 9.0L STGOBAIN REVTAPER,750ML,CAB,RED,COL,COLUMBIA WINERY,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Commercial,"1,800","11,520","71,213.12",20231211H1,WCPR,WINE,P-CASE PRINT,1155,WO,ZP01,3096879,210068733,20231211H1,1160,WAH1,6374,,,12/11/2023,12/9/2028,12/9/2028,"Event#3536216
P-Case Print
LOT DATE: 20231207, 20231208 and 20231211
White Wine description was inadvertently printed on the Markem.
USE AVERY TO COVER UP",12/23/2025 9:44,2024,Prod,Identification,P-CASE PRINT,Mod,0.5,2,1,52,Machine,Other,,
ZP03,3099239,210068733,1151,1/16/2024,2/1/2024,2/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,COLWNY CLV CABSV 750ML 12EA V20 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003488OS,44830,12,,5160,750ML 9.0L STGOBAIN REVTAPER,750ML,CAB,RED,COL,COLUMBIA WINERY,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Commercial,"1,800","10,080","62,311.49",20231208H1,WCPR,WINE,P-CASE PRINT,1155,WO,ZP01,3096879,210068733,20231208H1,1160,WAH1,6374,,,12/8/2023,12/6/2028,12/6/2028,"Event#3536216
P-Case Print
LOT DATE: 20231207, 20231208 and 20231211
White Wine description was inadvertently printed on the Markem.
USE AVERY TO COVER UP",12/23/2025 9:44,2024,Prod,Identification,P-CASE PRINT,Mod,0.5,2,1,55,Machine,Other,,
ZP03,3099240,210068845,1155,1/16/2024,1/27/2024,1/19/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MANQCHD 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004342OS,44848,12,,4374,BURGUNDY MARQUIS 750 SAVER,750ML,MNC,WHT,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,600","10,080","128,118.88",2023090888,WO2,WINE,A-O2,1155,WO,ZP01,3092728,210068845,2023090888,1109,LN88,4423,,,9/8/2023,3/9/2026,3/9/2026,"INVERTING
please use warehouse order 62569
39 Hu's",12/23/2025 9:44,2024,Prod,Liquid,A-O2,ModEast,1,1,1,133,Machine,Inverting,,
ZP03,3099241,210068871,1155,1/16/2024,1/27/2024,1/19/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,792","8,736","92,792.96",2023120688,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120688,1109,LN88,10059,,,12/6/2023,12/5/2026,12/5/2026,"INVERTING
please use warehouse order 62571
32 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,1,1,1,44,Procedure,Inverting,,
ZP03,3099242,210068871,1155,1/16/2024,1/27/2024,1/23/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,960","23,520","249,827.20",2023120788,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120788,1109,LN88,10059,,,12/7/2023,12/6/2026,12/6/2026,"INVERTING
please use warehouse order 62572
35 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,1,1,1,47,Procedure,Inverting,,
ZP03,3099243,210068871,1155,1/16/2024,1/30/2024,1/24/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"3,192","2,688","28,551.68",2023120888,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120888,1109,LN88,10059,,,12/8/2023,12/7/2026,12/7/2026,"INVERTING
please use warehouse order 62573
55 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,47,Procedure,Inverting,,
ZP03,3099243,210068871,1155,1/16/2024,1/30/2024,1/24/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"3,192","3,360","35,689.60",2023120788,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120788,1109,LN88,10059,,,12/7/2023,12/6/2026,12/6/2026,"INVERTING
please use warehouse order 62573
55 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,48,Procedure,Inverting,,
ZP03,3099243,210068871,1155,1/16/2024,1/30/2024,1/24/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"3,192","8,064","85,655.04",2023120688,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120688,1109,LN88,10059,,,12/6/2023,12/5/2026,12/5/2026,"INVERTING
please use warehouse order 62573
55 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,49,Procedure,Inverting,,
ZP03,3099244,210068871,1155,1/16/2024,1/28/2024,1/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,176","5,376","57,103.36",2023120888,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120888,1109,LN88,10059,,,12/8/2023,12/7/2026,12/7/2026,"INVERTING
please use warehouse order 62792
21 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,49,Procedure,Inverting,,
ZP03,3099244,210068871,1155,1/16/2024,1/28/2024,1/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,176","1,344","14,275.84",2023120788,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120788,1109,LN88,10059,,,12/7/2023,12/6/2026,12/6/2026,"INVERTING
please use warehouse order 62792
21 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,50,Procedure,Inverting,,
ZP03,3099244,210068871,1155,1/16/2024,1/28/2024,1/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL ABSTRED 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004338OS,44847,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,ABS,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CORK,CLOSURE CORK,Luxury,"1,176","7,392","78,517.12",2023120688,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3096936,210068871,2023120688,1109,LN88,10059,,,12/6/2023,12/5/2026,12/5/2026,"INVERTING
please use warehouse order 62792
21 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,1,1,51,Procedure,Inverting,,
ZP03,3100243,210073772,1155,1/31/2024,2/10/2024,2/1/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT NPV PALCABS 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004347OS,44985,12,,2360,750ML BORDEAUX YANTAI CHANGYU,750ML,PAL,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,800","5,376","94,956.80",2024010588,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3097992,210073772,2024010588,1109,LN88,3481,,,1/5/2024,12/20/2026,12/20/2026,"INVERTING
please use warehouse order 94732
50 Hu's",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,1,2,1,27,Procedure,Inverting,,
ZP03,3100246,210074868,1155,1/31/2024,2/10/2024,2/10/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45008,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,560","15,360","220,872.32",2023122088,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3097704,210074868,2023122088,1109,LN88,3583,,,12/20/2023,12/18/2028,12/18/2028,"INVERTING
PLEASE USE WHSE ORDER 95176
88 HU'S
960 cases were removed from whse order due to status change (QA) from original
qty of 3520",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.5,2,1,52,Procedure,Inverting,,
ZP03,3100246,210074868,1155,1/31/2024,2/10/2024,2/10/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45008,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,560","7,680","110,436.16",2023122188,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3097704,210074868,2023122188,1109,LN88,3583,,,12/21/2023,12/19/2028,12/19/2028,"INVERTING
PLEASE USE WHSE ORDER 95176
88 HU'S
960 cases were removed from whse order due to status change (QA) from original
qty of 3520",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.5,2,1,51,Procedure,Inverting,,
ZP03,3100253,210081671,1155,1/31/2024,2/24/2024,2/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45229,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,160","1,440","23,432.25",2024011088,WFOD,WINE,H-FOREIGN OBJECT DETECTED,1155,WO,ZP01,3098315,210081671,2024011088,1109,LN88,10731,,,1/10/2024,1/8/2029,1/8/2029,"INVERTING
PLEASE USE WHSE ORDER 95409
84 HU'S",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,2,1,47,Procedure,Inverting,,
ZP03,3100253,210081671,1155,1/31/2024,2/24/2024,2/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45229,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,160","14,400","234,322.50",2024010988,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3098315,210081671,2024010988,1109,LN88,10731,,,1/9/2024,1/7/2029,1/7/2029,"INVERTING
PLEASE USE WHSE ORDER 95409
84 HU'S",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,2,1,48,Procedure,Inverting,,
ZP03,3100253,210081671,1155,1/31/2024,2/24/2024,2/26/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45229,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"2,160","1,440","23,432.25",2024011088,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3098315,210081671,2024011088,1109,LN88,10731,,,1/10/2024,1/8/2029,1/8/2029,"INVERTING
PLEASE USE WHSE ORDER 95409
84 HU'S",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.333333333,2,1,47,Procedure,Inverting,,
ZP03,3100629,210081671,1155,2/5/2024,2/13/2024,2/13/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45229,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"1,800","2,400","39,053.75",2024011288,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3098315,210081671,2024011288,1109,LN88,10731,,,1/12/2024,1/10/2029,1/10/2029,"INVERTING
PLEASE USE WHSE ORDER 103086
83 HU'S",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.5,2,1,32,Procedure,Inverting,,
ZP03,3100629,210081671,1155,2/5/2024,2/13/2024,2/13/2024,2024,Gallo CDC Modesto East,Rework Non Value Add 01,Rework,ORNSWFT CAL MCHTRDN 750ML 12EA V22 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000004341OS,45229,12,,3977,750ML BURGUNDY 1859 - SAVER,750ML,MAC,RED,OSC,ORIN SWIFT CELLARS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CPSL,CLOSURE CAPSULE,Luxury,"1,800","8,640","140,593.50",2024010988,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3098315,210081671,2024010988,1109,LN88,10731,,,1/9/2024,1/7/2029,1/7/2029,"INVERTING
PLEASE USE WHSE ORDER 103086
83 HU'S",12/23/2025 9:44,2024,Prod,Liquid,H-FOREIGN OBJECT DETECTED,ModEast,0.5,2,1,35,Procedure,Inverting,,
ZP03,3100743,210069422,1178,2/8/2024,2/12/2024,2/12/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV VDK DCO10PK 50ML PET 120EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000503488OS,44847,120,10,3300,50ML,50ML,VKA,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,"23,642","367,200","61,763.10",20240130CD,SLBL,SPRT,P-LABEL,1178,WO,"ZP01, ZP01","000003099859, 000003099289",210069422,20240130CD,"1178, 1178",CCCD,22829,,,1/29/2024,1/29/2025,1/29/2025,Missing Bottle Labels ... Using tape to re-seal the cases,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.142857143,2,1,14,Material,Missing,,
ZP03,3100743,210069422,1178,2/8/2024,2/12/2024,2/12/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV VDK DCO10PK 50ML PET 120EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000503488OS,44847,120,10,3300,50ML,50ML,VKA,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,"23,642","171,360","28,822.78",20240201CD,SLBL,SPRT,P-LABEL,1178,WO,"ZP01, ZP01","000003099859, 000003100100",210069422,20240201CD,"1178, 1178",CCCD,22130,,,1/31/2024,1/31/2025,1/31/2025,Missing Bottle Labels ... Using tape to re-seal the cases,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.142857143,2,1,12,Material,Missing,,
ZP03,3100743,210069422,1178,2/8/2024,2/12/2024,2/12/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV VDK DCO10PK 50ML PET 120EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000503488OS,44847,120,10,3300,50ML,50ML,VKA,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,"23,642","490,080","82,431.54",20240129CD,SLBL,SPRT,P-LABEL,1178,WO,"ZP01, ZP01","000003099289, 000003099859",210069422,20240129CD,"1178, 1178",CCCD,22829,,,1/28/2024,1/28/2025,1/28/2025,Missing Bottle Labels ... Using tape to re-seal the cases,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.142857143,2,1,15,Material,Missing,,
ZP03,3100743,210069422,1178,2/8/2024,2/12/2024,2/12/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV VDK DCO10PK 50ML PET 120EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000503488OS,44847,120,10,3300,50ML,50ML,VKA,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,"23,642","673,200","113,232.35",20240131CD,SLBL,SPRT,P-LABEL,1178,WO,ZP01,3099859,210069422,20240131CD,1178,CCCD,11265,,,1/30/2024,1/30/2025,1/30/2025,Missing Bottle Labels ... Using tape to re-seal the cases,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.142857143,2,1,13,Material,Missing,,
ZP03,3100743,210069422,1178,2/8/2024,2/12/2024,2/12/2024,2024,CCO Chester County,CCO REWORK 1,Rework,NAMSDMV VDK DCO10PK 50ML PET 120EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000503488OS,44847,120,10,3300,50ML,50ML,VKA,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,"23,642","636,480","107,056.04",20240128CD,SLBL,SPRT,P-LABEL,1178,WO,ZP01,3099289,210069422,20240128CD,1178,CCCD,11564,,,1/27/2024,1/27/2025,1/27/2025,Missing Bottle Labels ... Using tape to re-seal the cases,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.142857143,2,1,16,Material,Missing,,
